label,message,label_id,char_count,word_count,digit_count,has_currency,has_long_number,normalized_message
ham,"Gumby's has a special where a  &lt;#&gt; "" cheese pizza is $2 so I know what we're doin tonight",0,95,19,1,True,False,"gumby's has a special where a &lt;#&gt; "" cheese pizza is $2 so i know what we're doin tonight"
ham,Ya had just now.onion roast.,0,28,5,0,False,False,ya had just now.onion roast.
spam,We have new local dates in your area - Lots of new people registered in YOUR AREA. Reply DATE to start now! 18 only www.flirtparty.us REPLYS150,1,143,26,5,False,False,we have new local dates in your area - lots of new people registered in your area. reply date to start now! 18 only www.flirtparty.us replys150
ham,"Got hella gas money, want to go on a grand nature adventure with galileo in a little bit?",0,89,18,0,False,False,"got hella gas money, want to go on a grand nature adventure with galileo in a little bit?"
ham,What you doing?how are you?,0,27,5,0,False,False,what you doing?how are you?
ham,"Sure, if I get an acknowledgement from you that it's astoundingly tactless and generally faggy to demand a blood oath fo",0,120,21,0,False,False,"sure, if i get an acknowledgement from you that it's astoundingly tactless and generally faggy to demand a blood oath fo"
ham,Y ü wan to go there? C doctor?,0,30,8,0,False,False,y ü wan to go there? c doctor?
ham,Yes I posted a couple of pics on fb. There's still snow outside too. I'm just waking up :),0,90,19,0,False,False,yes i posted a couple of pics on fb. there's still snow outside too. i'm just waking up :)
spam,Your weekly Cool-Mob tones are ready to download !This weeks new Tones include: 1) Crazy Frog-AXEL F>>> 2) Akon-Lonely>>> 3) Black Eyed-Dont P >>>More info in n,1,160,27,3,False,False,your weekly cool-mob tones are ready to download !this weeks new tones include: 1) crazy frog-axel f>>> 2) akon-lonely>>> 3) black eyed-dont p >>>more info in n
ham,"Mah b, I'll pick it up tomorrow",0,31,7,0,False,False,"mah b, i'll pick it up tomorrow"
ham,I am back. Bit long cos of accident on a30. Had to divert via wadebridge.I had a brilliant weekend thanks. Speak soon. Lots of love,0,131,25,2,False,False,i am back. bit long cos of accident on a30. had to divert via wadebridge.i had a brilliant weekend thanks. speak soon. lots of love
spam,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!,1,128,24,12,False,False,call germany for only 1 pence per minute! call from a fixed line via access number 0844 861 85 85. no prepayment. direct access!
ham,Babe? You said 2 hours and it's been almost 4 ... Is your internet down ?,0,73,16,2,False,False,babe? you said 2 hours and it's been almost 4 ... is your internet down ?
ham,Oh god. I'm gonna Google nearby cliffs now.,0,43,8,0,False,False,oh god. i'm gonna google nearby cliffs now.
ham,How long does applebees fucking take,0,36,6,0,False,False,how long does applebees fucking take
ham,Then i buy.,0,11,3,0,False,False,then i buy.
ham,"Aight, we'll head out in a few",0,30,7,0,False,False,"aight, we'll head out in a few"
ham,Please ask mummy to call father,0,31,6,0,False,False,please ask mummy to call father
ham,Hhahhaahahah rofl wtf nig was leonardo in your room or something,0,64,11,0,False,False,hhahhaahahah rofl wtf nig was leonardo in your room or something
ham,"Sorry, I guess whenever I can get a hold of my connections, maybe an hour or two? I'll text you",0,95,20,0,False,False,"sorry, i guess whenever i can get a hold of my connections, maybe an hour or two? i'll text you"
ham,Great. I was getting worried about you. Just know that a wonderful and caring person like you will have only the best in life. Know that u r wonderful and God's love is yours.,0,175,34,0,False,False,great. i was getting worried about you. just know that a wonderful and caring person like you will have only the best in life. know that u r wonderful and god's love is yours.
spam,"Call 09094100151 to use ur mins! Calls cast 10p/min (mob vary). Service provided by AOM, just GBP5/month. AOM Box61,M60 1ER until u stop. Ages 18+ only!",1,152,26,21,False,True,"call 09094100151 to use ur mins! calls cast 10p/min (mob vary). service provided by aom, just gbp5/month. aom box61,m60 1er until u stop. ages 18+ only!"
ham,Wishing you a beautiful day. Each moment revealing even more things to keep you smiling. Do enjoy it.,0,101,18,0,False,False,wishing you a beautiful day. each moment revealing even more things to keep you smiling. do enjoy it.
spam,CALL 09090900040 & LISTEN TO EXTREME DIRTY LIVE CHAT GOING ON IN THE OFFICE RIGHT NOW TOTAL PRIVACY NO ONE KNOWS YOUR [sic] LISTENING 60P MIN 24/7MP 0870753331018+,1,163,28,29,False,True,call 09090900040 & listen to extreme dirty live chat going on in the office right now total privacy no one knows your [sic] listening 60p min 24/7mp 0870753331018+
ham,S but mostly not like that.,0,27,6,0,False,False,s but mostly not like that.
ham,K go and sleep well. Take rest:-).,0,34,7,0,False,False,k go and sleep well. take rest:-).
ham,Yes i thought so. Thanks.,0,25,5,0,False,False,yes i thought so. thanks.
ham,No need for the drug anymore.,0,29,6,0,False,False,no need for the drug anymore.
ham,When you guys planning on coming over?,0,38,7,0,False,False,when you guys planning on coming over?
ham,"Awesome, think we can get an 8th at usf some time tonight?",0,58,12,1,False,False,"awesome, think we can get an 8th at usf some time tonight?"
ham,Why tired what special there you had,0,36,7,0,False,False,why tired what special there you had
spam,"URGENT! Your Mobile No was awarded a £2,000 Bonus Caller Prize on 1/08/03! This is our 2nd attempt to contact YOU! Call 0871-4719-523 BOX95QU BT National Rate",1,158,27,23,True,False,"urgent! your mobile no was awarded a £2,000 bonus caller prize on 1/08/03! this is our 2nd attempt to contact you! call 0871-4719-523 box95qu bt national rate"
spam,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply.",1,156,28,6,False,False,"get 3 lions england tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. tones 3gbp network operator rates apply."
ham,Bognor it is! Should be splendid at this time of year.,0,54,11,0,False,False,bognor it is! should be splendid at this time of year.
ham,R u over scratching it?,0,23,5,0,False,False,r u over scratching it?
ham,"""ALRITE HUNNY!WOT U UP 2 2NITE? DIDNT END UP GOIN DOWN TOWN JUS DA PUB INSTEAD! JUS CHILLIN AT DA MO IN ME BEDROOM!LOVE JEN XXX.""",0,129,26,2,False,False,"""alrite hunny!wot u up 2 2nite? didnt end up goin down town jus da pub instead! jus chillin at da mo in me bedroom!love jen xxx."""
ham,You call him and tell now infront of them. Call him now.,0,56,12,0,False,False,you call him and tell now infront of them. call him now.
ham,Lol enjoy role playing much?,0,28,5,0,False,False,lol enjoy role playing much?
ham,"To the wonderful Okors, have a great month. We cherish you guys and wish you well each day. MojiBiola",0,101,19,0,False,False,"to the wonderful okors, have a great month. we cherish you guys and wish you well each day. mojibiola"
spam,Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur mob? Join the UK's largest Dogging Network bt Txting GRAVEL to 69888! Nt. ec2a. 31p.msg@150p,1,162,28,13,False,True,want 2 get laid tonight? want real dogging locations sent direct 2 ur mob? join the uk's largest dogging network bt txting gravel to 69888! nt. ec2a. 31p.msg@150p
ham,2marrow only. Wed at  &lt;#&gt;  to 2 aha.,0,42,8,2,False,False,2marrow only. wed at &lt;#&gt; to 2 aha.
spam,FREE>Ringtone! Reply REAL or POLY eg REAL1 1. PushButton 2. DontCha 3. BabyGoodbye 4. GoldDigger 5. WeBeBurnin 1st tone FREE and 6 more when u join for £3/wk,1,157,28,9,True,False,free>ringtone! reply real or poly eg real1 1. pushbutton 2. dontcha 3. babygoodbye 4. golddigger 5. webeburnin 1st tone free and 6 more when u join for £3/wk
ham,Are you planning to come chennai?,0,33,6,0,False,False,are you planning to come chennai?
spam,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE",1,158,22,18,False,True,"sms services. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with stop, no extra charge. help 08702840625.comuk. 220-cm2 9ae"
ham,I think i've fixed it can you send a test message?,0,50,11,0,False,False,i think i've fixed it can you send a test message?
ham,I wil be there with in  &lt;#&gt;  minutes. Got any space,0,57,11,0,False,False,i wil be there with in &lt;#&gt; minutes. got any space
spam,Call FREEPHONE 0800 542 0578 now!,1,33,6,11,False,False,call freephone 0800 542 0578 now!
spam,Panasonic & BluetoothHdset FREE. Nokia FREE. Motorola FREE & DoubleMins & DoubleTxt on Orange contract. Call MobileUpd8 on 08000839402 or call 2optout,1,150,22,13,False,True,panasonic & bluetoothhdset free. nokia free. motorola free & doublemins & doubletxt on orange contract. call mobileupd8 on 08000839402 or call 2optout
ham,"Have a lovely night and when you wake up to see this message, i hope you smile knowing all is as should be. Have a great morning",0,128,27,0,False,False,"have a lovely night and when you wake up to see this message, i hope you smile knowing all is as should be. have a great morning"
ham,Will purchase d stuff today and mail to you. Do you have a po box number?,0,73,16,0,False,False,will purchase d stuff today and mail to you. do you have a po box number?
ham,I dunno they close oredi not... Ü v ma fan...,0,45,10,0,False,False,i dunno they close oredi not... ü v ma fan...
ham,I'm not. She lip synced with shangela.,0,38,7,0,False,False,i'm not. she lip synced with shangela.
ham,"""NONE!NOWHERE IKNO DOESDISCOUNT!SHITINNIT""",0,42,3,0,False,False,"""none!nowhere ikno doesdiscount!shitinnit"""
ham,Lol. Well quality aint bad at all so i aint complaining,0,55,11,0,False,False,lol. well quality aint bad at all so i aint complaining
ham,"No, its true..k,Do u knw dis no. &lt;#&gt; ?",0,44,9,0,False,False,"no, its true..k,do u knw dis no. &lt;#&gt; ?"
ham,Once free call me sir.,0,22,5,0,False,False,once free call me sir.
ham,"No shit, but I wasn't that surprised, so I went and spent the evening with that french guy I met in town here and we fooled around a bit but I didn't let him fuck me",0,165,36,0,False,False,"no shit, but i wasn't that surprised, so i went and spent the evening with that french guy i met in town here and we fooled around a bit but i didn't let him fuck me"
spam,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text",1,161,30,16,False,True,"wan2 win a meet+greet with westlife 4 u or a m8? they are currently on what tour? 1)unbreakable, 2)untamed, 3)unkempt. text 1,2 or 3 to 83049. cost 50p +std text"
spam,"3 FREE TAROT TEXTS! Find out about your love life now! TRY 3 FOR FREE! Text CHANCE to 85555 16 only! After 3 Free, Msgs £1.50 each",1,130,27,13,True,True,"3 free tarot texts! find out about your love life now! try 3 for free! text chance to 85555 16 only! after 3 free, msgs £1.50 each"
ham,did u get that message,0,22,5,0,False,False,did u get that message
ham,About  &lt;#&gt; bucks. The banks fees are fixed. Better to call the bank and find out.,0,87,16,0,False,False,about &lt;#&gt; bucks. the banks fees are fixed. better to call the bank and find out.
ham,I'm coming back on Thursday. Yay. Is it gonna be ok to get the money. Cheers. Oh yeah and how are you. Everything alright. Hows school. Or do you call it work now,0,162,33,0,False,False,i'm coming back on thursday. yay. is it gonna be ok to get the money. cheers. oh yeah and how are you. everything alright. hows school. or do you call it work now
ham,No just send to you. Bec you in temple na.,0,42,10,0,False,False,no just send to you. bec you in temple na.
ham,Yes. that will be fine. Love you. Be safe.,0,42,9,0,False,False,yes. that will be fine. love you. be safe.
ham,"Guy, no flash me now. If you go call me, call me. How madam. Take care oh.",0,74,17,0,False,False,"guy, no flash me now. if you go call me, call me. how madam. take care oh."
ham,"Haha good to hear, I'm officially paid and on the market for an 8th",0,67,14,1,False,False,"haha good to hear, i'm officially paid and on the market for an 8th"
ham,"Dear all, as we know  &lt;#&gt; th is the  &lt;#&gt; th birthday of our loving Gopalettan. We are planning to give a small gift on that day. Those who like to participate in that you are welcome. Please contact our admin team for more details",0,242,45,0,False,False,"dear all, as we know &lt;#&gt; th is the &lt;#&gt; th birthday of our loving gopalettan. we are planning to give a small gift on that day. those who like to participate in that you are welcome. please contact our admin team for more details"
ham,This pain couldn't have come at a worse time.,0,45,9,0,False,False,this pain couldn't have come at a worse time.
ham,Nite nite pocay wocay luv u more than n e thing 4eva I promise ring u 2morrowxxxx,0,81,17,2,False,False,nite nite pocay wocay luv u more than n e thing 4eva i promise ring u 2morrowxxxx
ham,So when do you wanna gym harri,0,30,7,0,False,False,so when do you wanna gym harri
ham,I always chat with you. In fact i need money can you raise me?,0,62,14,0,False,False,i always chat with you. in fact i need money can you raise me?
ham,Missed your call cause I was yelling at scrappy. Miss u. Can't wait for u to come home. I'm so lonely today.,0,108,22,0,False,False,missed your call cause i was yelling at scrappy. miss u. can't wait for u to come home. i'm so lonely today.
ham,This message is from a great Doctor in India:-): 1) Do not drink APPY FIZZ. It contains Cancer causing age,0,106,20,1,False,False,this message is from a great doctor in india:-): 1) do not drink appy fizz. it contains cancer causing age
ham,"My friend, she's studying at warwick, we've planned to go shopping and to concert tmw, but it may be canceled, havn't seen  for ages, yeah we should get together sometime!",0,171,30,0,False,False,"my friend, she's studying at warwick, we've planned to go shopping and to concert tmw, but it may be canceled, havn't seen for ages, yeah we should get together sometime!"
ham,Just curious because my cuz asked what I was up to,0,50,11,0,False,False,just curious because my cuz asked what i was up to
ham,Ya:)going for restaurant..,0,26,3,0,False,False,ya:)going for restaurant..
ham,Y lei?,0,6,2,0,False,False,y lei?
ham,My stomach has been thru so much trauma I swear I just can't eat. I better lose weight.,0,87,18,0,False,False,my stomach has been thru so much trauma i swear i just can't eat. i better lose weight.
ham,Did u got that persons story,0,28,6,0,False,False,did u got that persons story
spam,Dorothy@kiefer.com (Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,1,156,23,6,True,False,dorothy@kiefer.com (bank of granite issues strong-buy) explosive pick for our members *****up over 300% *********** nasdaq symbol cdgt that is a $5.00 per..
spam,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only,1,156,27,18,True,True,urgent! we are trying to contact u. todays draw shows that you have won a £800 prize guaranteed. call 09050001808 from land line. claim m95. valid12hrs only
ham,There is os called ubandu which will run without installing in hard disk...you can use that os to copy the important files in system and give it to repair shop..,0,161,30,0,False,False,there is os called ubandu which will run without installing in hard disk...you can use that os to copy the important files in system and give it to repair shop..
ham,Yes princess! I want to please you every night. Your wish is my command...,0,74,14,0,False,False,yes princess! i want to please you every night. your wish is my command...
ham,I reach home safe n sound liao...,0,33,7,0,False,False,i reach home safe n sound liao...
ham,Ü eatin later but i'm eatin wif my frens now lei... Ü going home first? ,0,72,15,0,False,False,ü eatin later but i'm eatin wif my frens now lei... ü going home first?
ham,"Goodmorning, Today i am late for  &lt;#&gt; min.",0,48,8,0,False,False,"goodmorning, today i am late for &lt;#&gt; min."
ham,Sat right? Okay thanks... ,0,26,4,0,False,False,sat right? okay thanks...
ham,K...k:)why cant you come here and search job:),0,46,8,0,False,False,k...k:)why cant you come here and search job:)
ham,The basket's gettin full so I might be by tonight,0,49,10,0,False,False,the basket's gettin full so i might be by tonight
ham,Not thought bout it... || Drink in tap & spile at seven. || Is that pub on gas st off broad st by canal. || Ok?,0,111,26,0,False,False,not thought bout it... || drink in tap & spile at seven. || is that pub on gas st off broad st by canal. || ok?
ham,Got smaller capacity one? Quite ex...,0,37,6,0,False,False,got smaller capacity one? quite ex...
ham,Call him and say you not coming today ok and tell them not to fool me like this ok,0,82,19,0,False,False,call him and say you not coming today ok and tell them not to fool me like this ok
spam,Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk,1,118,16,20,False,True,hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p provided by tones2you.co.uk
ham,"""ER, ENJOYIN INDIANS AT THE MO..yeP. SaLL gOoD HehE ;> hows bout u shexy? Pete Xx""",0,82,16,0,False,False,"""er, enjoyin indians at the mo..yep. sall good hehe ;> hows bout u shexy? pete xx"""
ham,No problem baby. Is this is a good time to talk? I called and left a message.,0,77,17,0,False,False,no problem baby. is this is a good time to talk? i called and left a message.
ham,Hey... Why dont we just go watch x men and have lunch... Haha ,0,62,13,0,False,False,hey... why dont we just go watch x men and have lunch... haha
ham,I'm vivek:)i got call from your number.,0,39,7,0,False,False,i'm vivek:)i got call from your number.
ham,I've been trying to reach him without success,0,45,8,0,False,False,i've been trying to reach him without success
ham,I am literally in bed and have been up for like  &lt;#&gt;  hours,0,65,13,0,False,False,i am literally in bed and have been up for like &lt;#&gt; hours
ham,"We made it! Eta at taunton is 12:30 as planned, hope that‘s still okday?! Good to see you! :-xx",0,95,19,4,False,False,"we made it! eta at taunton is 12:30 as planned, hope that‘s still okday?! good to see you! :-xx"
ham,I might come to kerala for 2 days.so you can be prepared to take a leave once i finalise .dont plan any travel during my visit.need to finish urgent works.,0,155,30,1,False,False,i might come to kerala for 2 days.so you can be prepared to take a leave once i finalise .dont plan any travel during my visit.need to finish urgent works.
ham, &lt;DECIMAL&gt; m but its not a common car here so its better to buy from china or asia. Or if i find it less expensive. I.ll holla,0,132,27,0,False,False,&lt;decimal&gt; m but its not a common car here so its better to buy from china or asia. or if i find it less expensive. i.ll holla
ham,Lol boo I was hoping for a laugh,0,32,8,0,False,False,lol boo i was hoping for a laugh
ham,Oh really?? Did you make it on air? What's your talent?,0,55,11,0,False,False,oh really?? did you make it on air? what's your talent?
ham,Sorry me going home first... Daddy come fetch ü later...,0,56,10,0,False,False,sorry me going home first... daddy come fetch ü later...
ham,Also remember the beads don't come off. Ever.,0,45,8,0,False,False,also remember the beads don't come off. ever.
ham,I'm freezing and craving ice. Fml,0,33,6,0,False,False,i'm freezing and craving ice. fml
spam,Moby Pub Quiz.Win a £100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP £1.50 008704050406 SP,1,154,29,23,True,True,moby pub quiz.win a £100 high street prize if u know who the new duchess of cornwall will be? txt her first name to 82277.unsub stop £1.50 008704050406 sp
spam,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066368470",1,152,28,15,True,True,"as a valued customer, i am pleased to advise you that following recent review of your mob no. you are awarded with a £1500 bonus prize, call 09066368470"
ham,Ok lor... But buy wat?,0,22,5,0,False,False,ok lor... but buy wat?
ham,"Tunji, how's the queen? how are you doing. This is just wishing you a great day. Abiola.",0,88,17,0,False,False,"tunji, how's the queen? how are you doing. this is just wishing you a great day. abiola."
spam,SMS AUCTION You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,1,162,30,16,False,True,sms auction you have won a nokia 7250i. this is what you get when you win our free auction. to take part send nokia to 86021 now. hg/suite342/2lands row/w1jhl 16+
ham,"I just lov this line: ""Hurt me with the truth, I don't mind,i wil tolerat.bcs ur my someone..... But, Never comfort me with a lie"" gud ni8 and sweet dreams",0,155,30,1,False,False,"i just lov this line: ""hurt me with the truth, i don't mind,i wil tolerat.bcs ur my someone..... but, never comfort me with a lie"" gud ni8 and sweet dreams"
ham,Alex knows a guy who sells mids but he's down in south tampa and I don't think I could set it up before like 8,0,110,25,1,False,False,alex knows a guy who sells mids but he's down in south tampa and i don't think i could set it up before like 8
ham,That is wondar full flim.,0,25,5,0,False,False,that is wondar full flim.
spam,Urgent Ur £500 guaranteed award is still unclaimed! Call 09066368327 NOW closingdate04/09/02 claimcode M39M51 £1.50pmmorefrommobile2Bremoved-MobyPOBox734LS27YF,1,159,15,33,True,True,urgent ur £500 guaranteed award is still unclaimed! call 09066368327 now closingdate04/09/02 claimcode m39m51 £1.50pmmorefrommobile2bremoved-mobypobox734ls27yf
ham,"I'm done. I'm sorry. I hope your next space gives you everything you want. Remember all the furniture is yours. If i'm not around when you move it, just lock all the locks and leave the key with jenne.",0,201,39,0,False,False,"i'm done. i'm sorry. i hope your next space gives you everything you want. remember all the furniture is yours. if i'm not around when you move it, just lock all the locks and leave the key with jenne."
ham,Oh:)as usual vijay film or its different?,0,41,7,0,False,False,oh:)as usual vijay film or its different?
ham,We'll you pay over like  &lt;#&gt; yrs so its not too difficult,0,63,12,0,False,False,we'll you pay over like &lt;#&gt; yrs so its not too difficult
ham,I can ask around but there's not a lot in terms of mids up here,0,63,15,0,False,False,i can ask around but there's not a lot in terms of mids up here
ham,So dont use hook up any how,0,27,7,0,False,False,so dont use hook up any how
ham,"Fuck babe ... I miss you already, you know ? Can't you let me send you some money towards your net ? I need you ... I want you ... I crave you ...",0,146,34,0,False,False,"fuck babe ... i miss you already, you know ? can't you let me send you some money towards your net ? i need you ... i want you ... i crave you ..."
ham,Printer is cool. I mean groovy. Wine is groovying,0,49,9,0,False,False,printer is cool. i mean groovy. wine is groovying
ham,"Superb Thought- ""Be grateful that u dont have everything u want. That means u still have an opportunity to be happier tomorrow than u are today."":-)",0,148,26,0,False,False,"superb thought- ""be grateful that u dont have everything u want. that means u still have an opportunity to be happier tomorrow than u are today."":-)"
ham,"I hav almost reached. Call, i m unable to connect u.",0,52,11,0,False,False,"i hav almost reached. call, i m unable to connect u."
ham,"The fact that you're cleaning shows you know why i'm upset. Your priority is constantly ""what i want to do,"" not ""what i need to do.""",0,133,26,0,False,False,"the fact that you're cleaning shows you know why i'm upset. your priority is constantly ""what i want to do,"" not ""what i need to do."""
ham,"Dizzamn, aight I'll ask my suitemates when I get back",0,53,10,0,False,False,"dizzamn, aight i'll ask my suitemates when i get back"
ham,What i told before i tell. Stupid hear after i wont tell anything to you. You dad called to my brother and spoken. Not with me.,0,127,26,0,False,False,what i told before i tell. stupid hear after i wont tell anything to you. you dad called to my brother and spoken. not with me.
ham,I wish u were here. I feel so alone,0,35,9,0,False,False,i wish u were here. i feel so alone
ham,I just saw ron burgundy captaining a party boat so yeah,0,55,11,0,False,False,i just saw ron burgundy captaining a party boat so yeah
ham,"He has lots of used ones babe, but the model doesn't help. Youi have to bring it over and he'll match it up",0,107,23,0,False,False,"he has lots of used ones babe, but the model doesn't help. youi have to bring it over and he'll match it up"
ham,"I dont knw pa, i just drink milk..",0,34,8,0,False,False,"i dont knw pa, i just drink milk.."
ham,"Multiply the numbers independently and count decimal points then, for the division, push the decimal places like i showed you.",0,126,20,0,False,False,"multiply the numbers independently and count decimal points then, for the division, push the decimal places like i showed you."
ham,Lol ... I really need to remember to eat when I'm drinking but I do appreciate you keeping me company that night babe *smiles*,0,126,24,0,False,False,lol ... i really need to remember to eat when i'm drinking but i do appreciate you keeping me company that night babe *smiles*
ham,Have a safe trip to Nigeria. Wish you happiness and very soon company to share moments with,0,91,17,0,False,False,have a safe trip to nigeria. wish you happiness and very soon company to share moments with
ham,Where u been hiding stranger?,0,29,5,0,False,False,where u been hiding stranger?
ham,En chikku nange bakra msg kalstiya..then had tea/coffee?,0,56,8,0,False,False,en chikku nange bakra msg kalstiya..then had tea/coffee?
spam,"URGENT! You have won a 1 week FREE membership in our £100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18",1,155,26,20,True,True,"urgent! you have won a 1 week free membership in our £100,000 prize jackpot! txt the word: claim to no: 81010 t&c www.dbuk.net lccltd pobox 4403ldnw1a7rw18"
spam,wamma get laid?want real doggin locations sent direct to your mobile? join the UKs largest dogging network. txt dogs to 69696 now!nyt. ec2a. 3lp £1.50/msg.,1,155,25,10,True,True,wamma get laid?want real doggin locations sent direct to your mobile? join the uks largest dogging network. txt dogs to 69696 now!nyt. ec2a. 3lp £1.50/msg.
ham,No pic. Please re-send.,0,23,4,0,False,False,no pic. please re-send.
ham,I liked the new mobile,0,22,5,0,False,False,i liked the new mobile
ham,Jay says that you're a double-faggot,0,36,6,0,False,False,jay says that you're a double-faggot
ham,Thankyou so much for the call. I appreciate your care.,0,54,10,0,False,False,thankyou so much for the call. i appreciate your care.
ham,"Today is ""song dedicated day.."" Which song will u dedicate for me? Send this to all ur valuable frnds but first rply me...",0,122,23,0,False,False,"today is ""song dedicated day.."" which song will u dedicate for me? send this to all ur valuable frnds but first rply me..."
ham,Your gonna be the death if me. I'm gonna leave a note that says its all robs fault. Avenge me.,0,94,20,0,False,False,your gonna be the death if me. i'm gonna leave a note that says its all robs fault. avenge me.
ham,Are you at work right now ?,0,27,7,0,False,False,are you at work right now ?
ham,The new deus ex game comin early next yr,0,40,9,0,False,False,the new deus ex game comin early next yr
ham,Its not that time of the month nor mid of the time?,0,51,12,0,False,False,its not that time of the month nor mid of the time?
ham,* Thought I didn't see you.,0,27,6,0,False,False,* thought i didn't see you.
ham,Ok. How many should i buy.,0,26,6,0,False,False,ok. how many should i buy.
ham,"Erm... Woodland avenue somewhere. Do you get the parish magazine, his telephone number will be in there.",0,104,17,0,False,False,"erm... woodland avenue somewhere. do you get the parish magazine, his telephone number will be in there."
ham,I wont do anything de.,0,22,5,0,False,False,i wont do anything de.
ham,Hey gals...U all wanna meet 4 dinner at nìte? ,0,46,9,1,False,False,hey gals...u all wanna meet 4 dinner at nìte?
ham,No de.am seeing in online shop so that i asked.,0,47,10,0,False,False,no de.am seeing in online shop so that i asked.
spam,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records",1,159,28,2,False,False,"had your contract mobile 11 mnths? latest motorola, nokia etc. all free! double mins & text on orange tariffs. text yes for callback, no to remove from records"
spam,"Hungry gay guys feeling hungry and up 4 it, now. Call 08718730555 just 10p/min. To stop texts call 08712460324 (10p/min)",1,120,20,27,False,True,"hungry gay guys feeling hungry and up 4 it, now. call 08718730555 just 10p/min. to stop texts call 08712460324 (10p/min)"
ham,Shall I bring us a bottle of wine to keep us amused? Only joking! I‘ll bring one anyway,0,87,18,0,False,False,shall i bring us a bottle of wine to keep us amused? only joking! i‘ll bring one anyway
ham,Ok i juz receive..,0,18,4,0,False,False,ok i juz receive..
ham,Lol for real. She told my dad I have cancer,0,43,10,0,False,False,lol for real. she told my dad i have cancer
ham,When i have stuff to sell i.ll tell you,0,39,9,0,False,False,when i have stuff to sell i.ll tell you
ham,"Do 1 thing! Change that sentence into: ""Because i want 2 concentrate in my educational career im leaving here..""",0,112,19,2,False,False,"do 1 thing! change that sentence into: ""because i want 2 concentrate in my educational career im leaving here.."""
ham,Yeah if we do have to get a random dude we need to change our info sheets to PARTY  &lt;#&gt; /7 NEVER STUDY just to be safe,0,124,27,1,False,False,yeah if we do have to get a random dude we need to change our info sheets to party &lt;#&gt; /7 never study just to be safe
ham,No probably  &lt;#&gt; %.,0,25,4,0,False,False,no probably &lt;#&gt; %.
ham,Lol I was gonna last month. I cashed some in but I left &lt;#&gt; just in case. I was collecting more during the week cause they announced it on the blog.,0,154,31,0,False,False,lol i was gonna last month. i cashed some in but i left &lt;#&gt; just in case. i was collecting more during the week cause they announced it on the blog.
ham,Okay... I booked all already... Including the one at bugis.,0,59,10,0,False,False,okay... i booked all already... including the one at bugis.
ham,Shall i send that exe to your mail id.,0,38,9,0,False,False,shall i send that exe to your mail id.
ham,"Tunde, how are you doing. This is just wishing you a great day. Abiola.",0,71,14,0,False,False,"tunde, how are you doing. this is just wishing you a great day. abiola."
ham,WHITE FUDGE OREOS ARE IN STORES,0,31,6,0,False,False,white fudge oreos are in stores
ham,Alex says he's not ok with you not being ok with it,0,51,12,0,False,False,alex says he's not ok with you not being ok with it
ham,"Ok, be careful ! Don't text and drive !",0,39,9,0,False,False,"ok, be careful ! don't text and drive !"
ham,Cramps stopped. Going back to sleep,0,35,6,0,False,False,cramps stopped. going back to sleep
ham,You've always been the brainy one.,0,34,6,0,False,False,you've always been the brainy one.
ham,Mm not entirely sure i understood that text but hey. Ho. Which weekend?,0,71,13,0,False,False,mm not entirely sure i understood that text but hey. ho. which weekend?
ham,Love it! The girls at the office may wonder why you are smiling but sore...,0,75,15,0,False,False,love it! the girls at the office may wonder why you are smiling but sore...
ham,Dude im no longer a pisces. Im an aquarius now.,0,47,10,0,False,False,dude im no longer a pisces. im an aquarius now.
ham,"Ok da, i already planned. I wil pick you.",0,41,9,0,False,False,"ok da, i already planned. i wil pick you."
